Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-01-24,YESBANK,EQ,1382.95,1391.95,1413.2,1346.5,1363.85,1358.9,1377.0,6128162,843847207145000.0,179554.0,2407713,0.3929
2017-01-25,YESBANK,EQ,1358.9,1372.0,1410.0,1367.2,1408.85,1406.8,1392.12,4665975,649559838140000.0,128393.0,1938798,0.4155
2017-01-27,YESBANK,EQ,1406.8,1410.0,1421.5,1390.2,1396.1,1398.75,1402.29,2784101,390412804055000.0,116043.0,942595,0.3386
2017-01-30,YESBANK,EQ,1398.75,1399.95,1400.45,1383.9,1388.8,1389.0,1391.36,1567858,218145430535000.0,44539.0,557819,0.3558
2017-01-31,YESBANK,EQ,1389.0,1388.0,1400.0,1381.05,1397.0,1396.0,1391.71,2315785,322290935325000.0,63298.0,1007124,0.4349
2017-02-01,YESBANK,EQ,1396.0,1403.0,1416.4,1382.2,1413.9,1413.1,1399.92,3491880,488836329914999.94,86523.0,1501896,0.4301
2017-02-02,YESBANK,EQ,1413.1,1419.0,1419.0,1383.0,1385.6,1387.0,1395.5,1883394,262826863390000.0,61657.0,798146,0.4238
2017-02-03,YESBANK,EQ,1387.0,1387.65,1402.3,1385.25,1400.8,1397.8,1394.33,1616895,225448864185000.0,51667.0,596994,0.36920000000000003
2017-02-06,YESBANK,EQ,1397.8,1410.0,1410.75,1393.0,1397.2,1398.45,1398.46,1321611,184822376840000.0,40159.0,453008,0.3428
2017-02-07,YESBANK,EQ,1398.45,1396.0,1405.0,1387.4,1398.05,1396.8,1395.88,1480096,206603039620000.0,42906.0,404271,0.2731
2017-02-08,YESBANK,EQ,1396.8,1400.0,1423.25,1377.55,1416.0,1410.25,1399.92,1812188,253692506410000.0,50536.0,584788,0.32270000000000004
2017-02-09,YESBANK,EQ,1410.25,1415.0,1419.6,1395.1,1405.65,1408.2,1406.63,1704231,239722530219999.97,47287.0,505734,0.2968
2017-02-10,YESBANK,EQ,1408.2,1412.0,1416.45,1402.0,1412.1,1412.85,1409.63,1559680,219856744444999.97,67887.0,641931,0.41159999999999997
2017-02-13,YESBANK,EQ,1412.85,1416.0,1457.3,1410.0,1457.0,1452.85,1435.68,3758757,539636274414999.94,81369.0,1503542,0.4
2017-02-14,YESBANK,EQ,1452.85,1456.7,1471.8,1441.2,1453.5,1457.15,1460.28,3077798,449444408230000.0,86760.0,1032199,0.3354
2017-02-15,YESBANK,EQ,1457.15,1457.7,1460.4,1418.85,1432.5,1430.95,1436.32,2253289,323644665075000.0,59119.0,835053,0.37060000000000004
2017-02-16,YESBANK,EQ,1430.95,1432.5,1446.0,1426.0,1438.6,1436.95,1435.68,1678461,240973764580000.03,45621.0,524396,0.3124
2017-02-17,YESBANK,EQ,1436.95,1445.0,1458.7,1435.25,1437.05,1440.9,1447.15,1786438,258523711235000.0,54011.0,614706,0.34409999999999996
2017-02-20,YESBANK,EQ,1440.9,1440.0,1440.05,1423.4,1430.0,1429.25,1430.81,1315842,188272227400000.0,38735.0,493742,0.37520000000000003
2017-02-21,YESBANK,EQ,1429.25,1434.0,1453.8,1431.05,1447.0,1449.75,1446.95,1338414,193662219170000.0,43361.0,455776,0.34049999999999997
2017-02-22,YESBANK,EQ,1449.75,1452.5,1458.55,1441.2,1445.0,1446.95,1449.9,1160280,168228538805000.0,68065.0,432925,0.37310000000000004
2017-02-23,YESBANK,EQ,1446.95,1450.0,1455.0,1441.4,1445.0,1446.75,1448.43,1274419,184591237035000.0,35987.0,581635,0.45640000000000003
2017-02-27,YESBANK,EQ,1446.75,1441.65,1445.25,1417.25,1420.3,1421.9,1430.38,1287815,184206635520000.0,49159.0,562355,0.43670000000000003
2017-02-28,YESBANK,EQ,1421.9,1427.0,1459.5,1423.0,1452.1,1452.7,1443.7,1616365,233354498680000.03,51039.0,445841,0.2758
2017-03-01,YESBANK,EQ,1452.7,1459.7,1466.5,1443.05,1453.2,1454.65,1454.74,1172703,170597529105000.0,36632.0,307638,0.26230000000000003
2017-03-02,YESBANK,EQ,1454.65,1460.0,1460.2,1419.15,1424.0,1424.7,1437.18,1503866,216132806569999.97,70075.0,616856,0.41020000000000006
2017-03-03,YESBANK,EQ,1424.7,1422.8,1441.95,1420.1,1433.1,1433.75,1432.15,1264822,181141756255000.0,58981.0,527832,0.4173
2017-03-06,YESBANK,EQ,1433.75,1445.05,1464.8,1437.2,1460.0,1461.5,1452.76,1299063,188722917925000.0,41612.0,427981,0.3295
2017-03-07,YESBANK,EQ,1461.5,1465.0,1465.0,1439.1,1449.95,1448.2,1445.87,1489101,215304095630000.03,53644.0,785578,0.5276
2017-03-08,YESBANK,EQ,1448.2,1450.0,1481.6,1448.0,1480.0,1474.45,1467.23,2696370,395619889480000.0,91757.0,775932,0.2878
2017-03-09,YESBANK,EQ,1474.45,1477.0,1478.8,1462.0,1464.9,1465.25,1468.81,1095808,160953551580000.0,39051.0,348014,0.31760000000000005
2017-03-10,YESBANK,EQ,1465.25,1470.0,1484.45,1465.1,1481.75,1481.35,1475.61,1669177,246305962419999.97,65236.0,895121,0.5363
2017-03-14,YESBANK,EQ,1481.35,1522.7,1539.0,1514.25,1523.0,1531.75,1528.4,3349154,511885106105000.0,88642.0,1709640,0.5105
2017-03-15,YESBANK,EQ,1531.75,1526.5,1536.0,1519.7,1526.1,1529.05,1528.99,1625837,248589204100000.0,51992.0,928166,0.5709000000000001
2017-03-16,YESBANK,EQ,1529.05,1540.0,1545.45,1518.5,1528.85,1527.95,1534.59,2039731,313015133400000.0,54715.0,1126691,0.5524
2017-03-17,YESBANK,EQ,1527.95,1540.0,1540.0,1503.5,1508.75,1507.9,1511.59,3499147,528928517955000.0,72258.0,2598355,0.7426
2017-03-20,YESBANK,EQ,1507.9,1518.75,1524.0,1507.1,1518.2,1515.75,1515.07,1216370,184288157685000.0,30779.0,529483,0.4353
2017-03-21,YESBANK,EQ,1515.75,1522.0,1522.15,1468.65,1490.55,1484.75,1488.84,2433767,362348461960000.0,55479.0,1110537,0.45630000000000004
2017-03-22,YESBANK,EQ,1484.75,1475.0,1477.0,1460.15,1465.05,1470.85,1468.31,2000408,293722596630000.0,73022.0,1008911,0.5044
2017-03-23,YESBANK,EQ,1470.85,1474.0,1521.5,1462.0,1518.9,1518.6,1498.06,4149670,621647444715000.0,96415.0,937021,0.2258
2017-03-24,YESBANK,EQ,1518.6,1539.0,1544.75,1524.55,1529.0,1529.05,1532.8,3365987,515937033970000.0,97058.0,1422697,0.4227
2017-03-27,YESBANK,EQ,1529.05,1529.05,1542.0,1520.0,1528.45,1527.95,1530.14,1588890,243122524885000.0,52534.0,549540,0.34590000000000004
2017-03-28,YESBANK,EQ,1527.95,1534.3,1539.5,1526.0,1534.95,1534.85,1532.62,1667340,255539342285000.0,52378.0,996036,0.5974
2017-03-29,YESBANK,EQ,1534.85,1536.5,1555.0,1527.05,1544.0,1544.95,1541.28,1560107,240456681935000.0,55478.0,752934,0.4826
2017-03-30,YESBANK,EQ,1544.95,1540.0,1557.5,1538.65,1555.55,1552.15,1549.74,1897441,294054859830000.0,32200.0,1285125,0.6773
2017-03-31,YESBANK,EQ,1552.15,1554.0,1555.0,1534.0,1545.8,1546.75,1541.79,1633231,251809561315000.0,63450.0,846292,0.5182
2017-04-03,YESBANK,EQ,1546.75,1548.2,1556.1,1535.0,1538.5,1538.85,1543.33,867844,133936717365000.02,26980.0,307288,0.35409999999999997
2017-04-05,YESBANK,EQ,1538.85,1555.0,1570.0,1536.3,1566.5,1567.5,1554.37,1956718,304146024100000.0,98501.0,901805,0.46090000000000003
2017-04-06,YESBANK,EQ,1567.5,1567.7,1575.35,1555.75,1561.2,1564.75,1564.59,3274986,512399730620000.0,78573.0,2324340,0.7097
2017-04-07,YESBANK,EQ,1564.75,1556.1,1575.9,1549.6,1556.2,1556.55,1562.43,1552648,242590259310000.0,48313.0,714609,0.46030000000000004
2017-04-10,YESBANK,EQ,1556.55,1562.0,1605.0,1559.1,1603.0,1599.6,1585.79,2377664,377047334240000.0,87039.0,889098,0.3739
2017-04-11,YESBANK,EQ,1599.6,1603.0,1623.5,1595.4,1610.0,1614.75,1614.1,2619242,422771687935000.0,83889.0,1201698,0.45880000000000004
2017-04-12,YESBANK,EQ,1614.75,1617.0,1635.0,1603.45,1634.0,1631.45,1623.79,1883962,305916455080000.0,62766.0,601943,0.3195
2017-04-13,YESBANK,EQ,1631.45,1626.0,1637.95,1613.1,1618.1,1616.4,1624.1,1192733,193711296315000.0,51148.0,370909,0.311
2017-04-17,YESBANK,EQ,1616.4,1618.6,1625.9,1602.3,1609.6,1610.6,1611.62,1102492,177680309355000.0,47897.0,440296,0.3994
2017-04-18,YESBANK,EQ,1610.6,1614.0,1627.95,1597.95,1609.05,1605.9,1615.47,1039352,167904525305000.0,70121.0,398691,0.3836
2017-04-19,YESBANK,EQ,1605.9,1600.3,1619.0,1592.25,1609.0,1605.45,1605.87,3296099,529309911380000.0,114355.0,1224685,0.3716
2017-04-20,YESBANK,EQ,1605.45,1520.6,1574.95,1520.6,1545.5,1545.15,1548.66,7873162,1219282905675000.0,177916.0,3187360,0.4048
2017-04-21,YESBANK,EQ,1545.15,1557.0,1562.8,1524.0,1543.0,1544.15,1546.64,3076330,475798155800000.0,85333.0,1442940,0.469
2017-04-24,YESBANK,EQ,1544.15,1549.0,1573.15,1543.2,1555.5,1554.3,1557.21,1851812,288365739540000.0,74727.0,745776,0.40270000000000006
2017-04-25,YESBANK,EQ,1554.3,1560.0,1567.0,1553.0,1556.25,1556.95,1558.73,1315207,205004607580000.0,58266.0,684509,0.5205
2017-04-26,YESBANK,EQ,1556.95,1560.0,1586.9,1557.75,1581.65,1582.05,1575.17,1971652,310569021520000.0,72816.0,836724,0.4244
2017-04-27,YESBANK,EQ,1582.05,1585.0,1651.9,1573.95,1638.75,1642.4,1622.47,4221491,684925437725000.0,108381.0,1501211,0.3556
2017-04-28,YESBANK,EQ,1642.4,1639.55,1644.65,1621.8,1635.9,1630.25,1630.7,1335961,217855622350000.0,51091.0,570614,0.42710000000000004
2017-05-02,YESBANK,EQ,1630.25,1632.0,1651.8,1623.55,1630.0,1633.9,1638.77,1645639,269683034955000.03,78354.0,778036,0.4728
2017-05-03,YESBANK,EQ,1633.9,1637.7,1641.45,1615.6,1630.0,1632.95,1627.39,981337,159701489475000.0,39561.0,291818,0.2974
2017-05-04,YESBANK,EQ,1632.95,1632.55,1640.0,1620.1,1628.0,1626.85,1629.03,1011962,164851603655000.0,47427.0,357936,0.35369999999999996
2017-05-05,YESBANK,EQ,1626.85,1626.0,1631.0,1604.35,1611.5,1608.75,1613.26,977720,157731539240000.0,41585.0,337929,0.3456
2017-05-08,YESBANK,EQ,1608.75,1614.0,1634.0,1609.05,1616.25,1615.45,1622.36,842580,136696885859999.98,40394.0,346612,0.4114
2017-05-09,YESBANK,EQ,1615.45,1616.05,1616.6,1592.15,1608.0,1602.5,1601.85,977933,156650513380000.0,34652.0,408255,0.4175
2017-05-10,YESBANK,EQ,1602.5,1606.0,1614.95,1584.1,1599.0,1598.4,1597.92,1950437,311664887975000.0,47607.0,1075706,0.5515
2017-05-11,YESBANK,EQ,1598.4,1608.0,1608.0,1575.0,1578.5,1577.3,1589.52,1669314,265340479555000.03,85870.0,1009440,0.6047
2017-05-12,YESBANK,EQ,1577.3,1581.0,1591.8,1469.25,1491.0,1483.1,1515.48,10279727,1557868232925000.0,245186.0,3689593,0.3589
2017-05-15,YESBANK,EQ,1483.1,1496.9,1506.0,1453.55,1474.0,1472.05,1476.98,6077544,897642300710000.0,183074.0,2228727,0.3667
2017-05-16,YESBANK,EQ,1472.05,1476.5,1500.0,1468.1,1477.1,1483.4,1481.94,2779811,411951154680000.0,109156.0,1332784,0.47950000000000004
2017-05-17,YESBANK,EQ,1483.4,1483.95,1483.95,1451.05,1455.4,1454.65,1461.33,3409548,498247129214999.94,126671.0,1766473,0.5181
2017-05-18,YESBANK,EQ,1454.65,1438.0,1443.9,1393.0,1397.55,1401.15,1418.63,4999486,709241013935000.0,158467.0,2739845,0.5479999999999999
2017-05-19,YESBANK,EQ,1401.15,1412.75,1455.0,1405.25,1430.35,1430.1,1432.12,5976947,855973488040000.0,146621.0,2961130,0.4954
2017-05-22,YESBANK,EQ,1430.1,1443.8,1450.55,1398.0,1409.7,1405.8,1418.12,2527715,358460601775000.0,72112.0,1075214,0.4254
2017-05-23,YESBANK,EQ,1405.8,1411.0,1418.0,1376.25,1400.0,1403.15,1399.64,2874605,402341067290000.0,88929.0,1142145,0.3973
2017-05-24,YESBANK,EQ,1403.15,1408.05,1444.0,1398.05,1427.2,1425.05,1427.22,2979073,425179718075000.0,109845.0,848867,0.2849
2017-05-25,YESBANK,EQ,1425.05,1434.0,1470.0,1430.6,1456.0,1464.25,1454.82,3908523,568620179535000.0,92627.0,2039543,0.5218
2017-05-26,YESBANK,EQ,1464.25,1469.8,1500.0,1455.05,1492.0,1493.6,1490.79,2496569,372185534980000.0,69840.0,1056997,0.42340000000000005
2017-05-29,YESBANK,EQ,1493.6,1493.6,1493.7,1433.15,1435.9,1438.3,1454.1,2027477,294816260435000.0,70988.0,794304,0.3918
2017-05-30,YESBANK,EQ,1438.3,1436.0,1461.0,1432.05,1438.05,1438.35,1443.65,1662115,239951415335000.0,77601.0,557051,0.3351
2017-05-31,YESBANK,EQ,1438.35,1442.0,1448.4,1409.25,1434.15,1431.35,1427.92,2394802,341959038120000.0,116350.0,1105626,0.4617
2017-06-01,YESBANK,EQ,1431.35,1430.0,1450.0,1421.05,1444.1,1444.6,1436.62,2107031,302701041140000.0,66654.0,892576,0.4236
2017-06-02,YESBANK,EQ,1444.6,1456.7,1487.5,1445.3,1478.0,1481.75,1470.75,2601728,382648789590000.0,106712.0,1034881,0.39780000000000004
2017-06-05,YESBANK,EQ,1481.75,1483.0,1526.3,1481.75,1521.35,1523.55,1513.4,3285941,497293325780000.0,103362.0,1428180,0.43460000000000004
2017-06-06,YESBANK,EQ,1523.55,1525.0,1532.45,1498.8,1501.05,1506.15,1512.29,1682050,254375092315000.0,52110.0,666555,0.39630000000000004
2017-06-07,YESBANK,EQ,1506.15,1519.95,1520.15,1481.1,1494.5,1493.75,1492.76,1849080,276022415710000.0,56847.0,554085,0.2997
2017-06-08,YESBANK,EQ,1493.75,1499.0,1501.7,1467.35,1475.0,1476.2,1478.93,1911432,282686866690000.0,72829.0,823097,0.43060000000000004
2017-06-09,YESBANK,EQ,1476.2,1479.7,1498.95,1475.2,1489.25,1488.8,1487.3,2016761,299952617280000.0,64286.0,810280,0.4018
2017-06-12,YESBANK,EQ,1488.8,1481.0,1504.3,1470.45,1487.15,1483.6,1488.75,1610913,239824088675000.0,70958.0,456667,0.28350000000000003
2017-06-13,YESBANK,EQ,1483.6,1488.5,1510.95,1487.5,1492.25,1493.85,1500.18,1412263,211864511810000.0,57919.0,393804,0.2788
2017-06-14,YESBANK,EQ,1493.85,1496.05,1499.75,1445.0,1449.0,1449.0,1462.01,3537948,517249908625000.0,117843.0,1516535,0.4286
2017-06-15,YESBANK,EQ,1449.0,1449.0,1450.0,1431.0,1446.0,1446.15,1441.05,2779879,400593108590000.0,104067.0,1441830,0.5186999999999999
2017-06-16,YESBANK,EQ,1446.15,1449.0,1458.35,1437.0,1445.0,1443.5,1445.72,2925673,422971841180000.0,90575.0,1710644,0.5847
2017-06-19,YESBANK,EQ,1443.5,1454.0,1455.75,1425.6,1428.45,1430.95,1434.35,2969794,425972131135000.0,68814.0,1594350,0.5369
2017-06-20,YESBANK,EQ,1430.95,1433.0,1455.4,1426.15,1443.05,1447.05,1441.23,1982771,285763043290000.0,57434.0,633813,0.3197
2017-06-21,YESBANK,EQ,1447.05,1438.0,1445.15,1426.6,1430.5,1432.7,1433.09,1905781,273115510400000.0,98409.0,859416,0.451
2017-06-22,YESBANK,EQ,1432.7,1438.9,1470.0,1437.35,1450.95,1452.0,1456.54,3085982,449485016560000.06,114817.0,1307029,0.42350000000000004
2017-06-23,YESBANK,EQ,1452.0,1453.7,1458.3,1431.2,1440.0,1435.4,1440.73,1360524,196015167225000.0,58553.0,397240,0.292
2017-06-27,YESBANK,EQ,1435.4,1455.0,1455.4,1405.05,1415.0,1415.5,1427.73,2026316,289303790170000.0,83847.0,662829,0.3271
2017-06-28,YESBANK,EQ,1415.5,1414.4,1459.05,1401.5,1449.95,1449.7,1437.8,2723464,391578841740000.0,78084.0,888658,0.32630000000000003
2017-06-29,YESBANK,EQ,1449.7,1459.9,1470.0,1433.85,1438.0,1438.5,1450.46,2619863,380000304120000.0,108339.0,1251165,0.47759999999999997
2017-06-30,YESBANK,EQ,1438.5,1438.0,1466.85,1425.0,1465.9,1463.5,1454.36,2092369,304304937130000.0,87889.0,829081,0.3962
2017-07-03,YESBANK,EQ,1463.5,1469.8,1496.0,1452.0,1491.0,1492.75,1482.12,2176784,322624886380000.0,59950.0,787265,0.3617
2017-07-04,YESBANK,EQ,1492.75,1507.8,1512.0,1480.0,1487.05,1485.05,1494.25,2193234,327724853365000.0,78557.0,831040,0.3789
2017-07-05,YESBANK,EQ,1485.05,1489.1,1509.7,1487.0,1506.0,1505.95,1501.45,1826575,274251892740000.0,59428.0,659866,0.3613
2017-07-06,YESBANK,EQ,1505.95,1501.0,1519.0,1495.0,1504.1,1504.05,1506.76,1438599,216762847530000.03,49960.0,483431,0.336
2017-07-07,YESBANK,EQ,1504.05,1502.65,1515.2,1497.6,1506.5,1505.75,1506.0,1231673,185490475245000.0,43626.0,315610,0.25620000000000004
2017-07-10,YESBANK,EQ,1505.75,1512.0,1522.0,1500.9,1511.2,1512.9,1514.61,315651,47808669445000.0,10304.0,162100,0.5135000000000001
2017-07-11,YESBANK,EQ,1512.9,1515.25,1533.0,1508.0,1508.2,1514.8,1523.42,1982020,301945697280000.0,50359.0,888372,0.4482
2017-07-12,YESBANK,EQ,1514.8,1516.0,1522.7,1505.0,1515.2,1515.45,1515.25,1613612,244502585360000.0,60594.0,873129,0.5411
2017-07-13,YESBANK,EQ,1515.45,1518.0,1588.0,1518.0,1581.1,1582.0,1555.35,4158281,646756842870000.0,115736.0,1664424,0.40030000000000004
2017-07-14,YESBANK,EQ,1582.0,1591.85,1594.85,1554.2,1570.5,1564.6,1569.04,2073301,325309580605000.0,60109.0,757189,0.3652
2017-07-17,YESBANK,EQ,1564.6,1569.7,1574.9,1543.4,1549.3,1547.45,1555.09,1097877,170729927535000.0,43058.0,410490,0.3739
2017-07-18,YESBANK,EQ,1547.45,1549.7,1577.45,1545.1,1553.5,1557.8,1563.42,1432358,223937919794999.97,60918.0,509465,0.3557
2017-07-19,YESBANK,EQ,1557.8,1561.0,1576.5,1551.1,1567.4,1570.15,1565.67,2109966,330350164150000.0,62693.0,1262694,0.5984
2017-07-20,YESBANK,EQ,1570.15,1572.0,1579.0,1561.2,1571.0,1571.6,1571.41,1647855,258945510405000.03,65154.0,761706,0.4622
2017-07-21,YESBANK,EQ,1571.6,1572.0,1581.45,1565.0,1576.55,1577.65,1572.66,1065082,167501303965000.0,68728.0,483648,0.45409999999999995
2017-07-24,YESBANK,EQ,1577.65,1578.0,1619.0,1576.95,1591.0,1593.25,1602.44,2515226,403050576945000.0,76847.0,833634,0.33140000000000003
2017-07-25,YESBANK,EQ,1593.25,1596.7,1623.7,1586.1,1615.5,1617.85,1606.94,2565352,412237016830000.0,90573.0,1053782,0.4108
2017-07-26,YESBANK,EQ,1617.85,1624.7,1724.0,1605.25,1722.0,1711.95,1678.12,8549142,1434647196770000.0,188328.0,1265263,0.14800000000000002
2017-07-27,YESBANK,EQ,1711.95,1747.25,1798.0,1742.0,1783.0,1785.85,1779.79,11808681,2101695326570000.0,251839.0,3111924,0.2635
2017-07-28,YESBANK,EQ,1785.85,1765.0,1861.0,1765.0,1844.95,1841.85,1824.71,8553332,1560732896610000.0,192372.0,1421450,0.16620000000000001
2017-07-31,YESBANK,EQ,1841.85,1850.0,1858.0,1803.15,1811.9,1809.5,1818.47,4353547,791679324190000.0,132231.0,1534931,0.35259999999999997
2017-08-01,YESBANK,EQ,1809.5,1818.7,1838.0,1809.15,1829.0,1827.25,1827.21,2910564,531822368910000.06,91094.0,856872,0.2944
2017-08-02,YESBANK,EQ,1827.25,1830.0,1842.95,1813.05,1820.55,1829.0,1830.48,2013175,368508127670000.0,69383.0,628339,0.3121
2017-08-03,YESBANK,EQ,1829.0,1822.0,1828.9,1772.3,1784.55,1785.45,1794.3,2997605,537859717085000.06,107179.0,1136995,0.3793
2017-08-04,YESBANK,EQ,1785.45,1770.0,1815.25,1763.55,1815.25,1807.95,1785.66,2860985,510874249445000.0,86227.0,901210,0.315
2017-08-07,YESBANK,EQ,1807.95,1810.0,1817.0,1793.75,1798.5,1799.85,1805.37,1331197,240330723255000.03,47615.0,326779,0.24550000000000002
2017-08-08,YESBANK,EQ,1799.85,1799.0,1802.0,1754.0,1763.0,1763.55,1770.3,2329546,412399598190000.0,108756.0,835487,0.3586
2017-08-09,YESBANK,EQ,1763.55,1756.0,1774.45,1736.0,1737.2,1741.55,1754.25,1982487,347776980435000.0,81711.0,407836,0.2057
2017-08-10,YESBANK,EQ,1741.55,1741.55,1744.2,1710.1,1733.0,1730.1,1730.36,2132127,368934802445000.0,77925.0,686065,0.32180000000000003
2017-08-11,YESBANK,EQ,1730.1,1707.0,1757.3,1702.15,1740.0,1739.4,1736.59,3102129,538712038755000.0,100776.0,1082480,0.3489
2017-08-14,YESBANK,EQ,1739.4,1752.0,1786.0,1750.2,1775.5,1778.5,1771.83,1985201,351743813740000.0,77435.0,612392,0.3085
2017-08-16,YESBANK,EQ,1778.5,1784.05,1789.0,1732.0,1760.95,1761.85,1751.13,3744611,655729120135000.0,95789.0,1649969,0.44060000000000005
2017-08-17,YESBANK,EQ,1761.85,1779.0,1779.0,1729.3,1738.5,1738.1,1754.4,1913591,335720866615000.0,67175.0,381913,0.1996
2017-08-18,YESBANK,EQ,1738.1,1734.9,1737.3,1708.3,1716.8,1720.75,1721.62,1678905,289043121000000.0,85992.0,558304,0.3325
2017-08-21,YESBANK,EQ,1720.75,1721.0,1753.0,1710.1,1714.0,1716.7,1730.96,1432922,248033675044999.97,45656.0,228890,0.1597
2017-08-22,YESBANK,EQ,1716.7,1732.0,1732.0,1686.0,1714.5,1712.9,1709.95,2753748,470876168810000.06,105017.0,762795,0.277
2017-08-23,YESBANK,EQ,1712.9,1718.7,1728.0,1697.6,1725.45,1723.25,1715.28,2243348,384797688205000.0,105936.0,804291,0.35850000000000004
2017-08-24,YESBANK,EQ,1723.25,1727.8,1738.95,1714.4,1725.0,1719.45,1724.98,1773053,305848284395000.0,69337.0,539518,0.3043
2017-08-28,YESBANK,EQ,1719.45,1723.0,1757.8,1711.6,1757.0,1753.35,1740.83,1949997,339462135790000.0,92599.0,620410,0.3182
2017-08-29,YESBANK,EQ,1753.35,1752.0,1753.35,1716.05,1718.0,1721.55,1733.24,1762697,305517041405000.0,57581.0,489595,0.2778
2017-08-30,YESBANK,EQ,1721.55,1731.55,1765.0,1731.05,1750.0,1752.1,1751.97,1972851,345638370405000.0,59323.0,526799,0.267
2017-08-31,YESBANK,EQ,1752.1,1750.0,1774.4,1745.05,1754.0,1753.05,1759.14,2566761,451528859580000.0,80122.0,960876,0.3744
2017-09-01,YESBANK,EQ,1753.05,1753.35,1780.0,1753.35,1770.5,1776.45,1770.29,1599414,283142804505000.0,68567.0,549412,0.3435
2017-09-04,YESBANK,EQ,1776.45,1770.5,1779.65,1737.05,1757.9,1764.1,1761.13,1720102,302933099360000.0,67763.0,487109,0.2832
2017-09-05,YESBANK,EQ,1764.1,1767.0,1787.8,1765.0,1775.0,1778.25,1779.2,1612958,286978075650000.0,50607.0,390951,0.24239999999999998
2017-09-06,YESBANK,EQ,1778.25,1770.0,1804.8,1762.3,1793.95,1793.95,1788.65,1886851,337492329810000.0,74184.0,561710,0.2977
2017-09-07,YESBANK,EQ,1793.95,1801.8,1819.0,1792.4,1796.0,1800.0,1806.18,1779055,321329067220000.0,63291.0,526599,0.29600000000000004
2017-09-08,YESBANK,EQ,1800.0,1807.0,1807.7,1780.25,1786.0,1789.0,1793.01,1080596,193751987780000.0,47120.0,283063,0.262
2017-09-11,YESBANK,EQ,1789.0,1796.25,1865.75,1794.25,1846.0,1842.05,1837.52,3341236,613959066170000.0,100376.0,1210817,0.3624
2017-09-12,YESBANK,EQ,1842.05,1854.9,1858.85,1822.0,1853.0,1850.75,1843.91,2135213,393713288555000.0,79104.0,616003,0.28850000000000003
2017-09-13,YESBANK,EQ,1850.75,1852.0,1862.0,1832.6,1839.05,1839.0,1845.99,1374376,253708847430000.03,55121.0,401622,0.2922
2017-09-14,YESBANK,EQ,1839.0,1845.4,1866.0,1840.2,1851.6,1851.55,1855.01,1270184,235620551240000.0,55618.0,511506,0.40270000000000006
2017-09-15,YESBANK,EQ,1851.55,1828.4,1859.0,1827.3,1840.05,1845.05,1843.18,1632078,300821264330000.0,65566.0,880085,0.5392
2017-09-18,YESBANK,EQ,1845.05,1852.1,1872.0,1851.0,1858.0,1859.15,1862.52,1424165,265254242465000.0,53441.0,630522,0.44270000000000004
2017-09-19,YESBANK,EQ,1859.15,1861.4,1872.0,1847.15,1865.0,1866.5,1861.45,1124478,209315931685000.0,44785.0,398182,0.35409999999999997
2017-09-20,YESBANK,EQ,1866.5,1865.0,1886.0,1861.0,1878.4,1880.1,1878.94,1209930,227338009525000.0,38993.0,499588,0.4129
2017-09-21,YESBANK,EQ,1880.1,375.3,382.9,373.35,377.2,377.05,378.74,7307710,276775334475000.0,93264.0,2989311,0.40909999999999996
2017-09-22,YESBANK,EQ,377.05,376.8,376.8,359.45,361.45,360.65,363.0,12176561,442012689839999.94,156464.0,6430087,0.5281
2017-09-25,YESBANK,EQ,360.65,361.0,363.7,349.0,360.7,359.6,356.23,9426506,335799593795000.0,142214.0,4022155,0.4267
2017-09-26,YESBANK,EQ,359.6,361.0,363.0,355.7,360.55,360.75,359.52,6184763,222355443225000.0,106126.0,2681126,0.4335
2017-09-27,YESBANK,EQ,360.75,364.9,364.9,350.75,352.7,353.2,356.81,8301438,296206685915000.0,186992.0,4296839,0.5176
2017-09-28,YESBANK,EQ,353.2,353.5,355.45,347.3,351.2,350.8,351.02,11672921,409742581595000.0,118130.0,6446855,0.5523
2017-09-29,YESBANK,EQ,350.8,353.7,353.9,345.1,349.3,350.0,348.9,10421179,363590228960000.0,117259.0,5728523,0.5497
2017-10-03,YESBANK,EQ,350.0,354.9,354.9,347.5,351.0,351.05,351.24,8078173,283734425195000.0,131516.0,4500779,0.5572
2017-10-04,YESBANK,EQ,351.05,352.7,357.5,351.05,356.85,355.8,355.25,7252399,257639683055000.03,100927.0,3712413,0.5119
2017-10-05,YESBANK,EQ,355.8,357.3,367.5,357.0,359.95,359.45,362.77,10552658,382820120995000.0,112830.0,3365722,0.3189
2017-10-06,YESBANK,EQ,359.45,360.6,366.8,360.6,365.8,365.8,365.09,4977073,181707617460000.0,57552.0,1687051,0.33899999999999997
2017-10-09,YESBANK,EQ,365.8,367.9,372.65,363.15,372.0,370.9,368.2,5402776,198931410770000.0,75157.0,2089183,0.38670000000000004
2017-10-10,YESBANK,EQ,370.9,372.0,374.0,371.0,372.6,372.9,372.8,5475930,204143085640000.0,74118.0,2557864,0.4671
2017-10-11,YESBANK,EQ,372.9,374.2,375.0,362.0,362.55,363.0,367.78,7532154,277016088775000.0,101556.0,3408774,0.4526
2017-10-12,YESBANK,EQ,363.0,363.1,367.65,359.0,367.1,365.4,362.61,7573094,274604635160000.0,96484.0,3691672,0.4875
